,finn_code,model_year,manufacturer,model,km,power,gear,trans,cylinder,fuel_type,model_age
478,138216758,2017,0,54,5.0,116.0,0,1,1.0,0,2
479,138212629,2008,1,438,12.0,235.0,0,0,3.0,1,11
480,138216763,2011,18,220,11.0,131.0,0,1,2.0,1,8
481,138216744,2015,6,176,5.0,125.0,1,1,1.0,0,4
482,138212609,2005,17,394,13.0,116.0,1,1,2.0,0,14
483,123789820,2016,17,327,6.0,131.0,1,0,1.6,1,3
484,124663600,2011,6,176,13.0,116.0,1,1,1.6,1,8
485,138216631,2019,29,191,0.0,136.0,0,1,0.0,2,0
486,138216604,2014,7,143,7.0,120.0,1,1,1.6,1,5
488,138216502,2017,8,223,4.0,105.0,0,1,1.6,3,2
489,138216509,2016,30,415,5.0,120.0,0,1,2.0,1,3
490,77245293,2010,29,191,9.0,105.0,0,1,1.6,1,9
491,138212226,2012,0,326,8.0,320.0,0,0,3.0,1,7
492,138216454,2019,29,191,0.0,136.0,0,1,0.0,2,0
493,138216461,2019,29,191,0.0,136.0,0,1,0.0,2,0
494,138215701,2011,24,339,10.0,165.0,0,0,2.7,1,8
495,138212091,2011,29,191,10.0,170.0,0,1,2.0,1,8
496,138216328,2016,16,299,4.0,202.0,0,0,2.0,3,3
498,138216301,2017,2,87,1.0,204.0,0,1,0.0,2,2
499,138216186,2015,29,109,6.0,102.0,1,1,1.6,1,4
500,138216193,2005,11,374,11.0,111.0,0,0,2.0,1,14
502,138216177,2016,3,84,2.0,99.0,1,1,1.6,1,3
503,138215311,2018,29,191,0.0,136.0,0,1,0.0,2,1
504,138216132,2016,3,84,4.0,99.0,1,1,1.6,1,3
505,138216172,2018,13,148,1.0,120.0,0,1,2.0,0,1
506,138216174,2014,21,399,8.0,120.0,1,1,1.6,1,5
507,135847228,2015,23,333,5.0,86.0,1,1,1.2,0,4
508,138216081,2015,0,54,6.0,110.0,0,1,1.2,0,4
509,138216084,2016,0,59,5.0,211.0,0,0,3.0,1,3
511,138215730,2013,13,37,9.0,150.0,1,1,2.2,1,6
512,138216021,2016,3,84,2.0,99.0,1,1,1.6,1,3
514,138212734,2009,3,233,11.0,90.0,1,1,1.6,1,10
515,138216025,2016,14,124,5.0,90.0,1,1,1.5,1,3
516,138216017,2018,29,191,0.0,136.0,0,1,0.0,2,1
517,138215922,2018,30,418,2.0,231.0,0,0,2.4,3,1
518,138215939,2013,3,84,6.0,90.0,1,1,1.6,1,6
519,138215825,2015,21,458,4.0,30.0,0,1,0.0,2,4
520,138215814,2018,23,382,2.0,150.0,0,1,1.4,0,1
521,138215797,2017,28,320,1.0,122.0,1,1,2.0,1,2
522,138211635,2005,29,306,13.0,131.0,1,1,1.9,1,14
523,138215788,2018,23,293,1.0,179.0,0,0,1.8,0,1
524,138215778,2018,23,241,0.0,150.0,0,0,2.0,1,1
526,138215706,2018,23,244,1.0,190.0,0,0,2.0,1,1
527,138215718,2018,23,382,1.0,190.0,0,0,2.0,1,1
531,138215630,2013,16,299,6.0,150.0,0,0,2.0,0,6
532,138215624,2018,10,173,0.0,300.0,0,2,2.0,0,1
533,138215618,2019,29,191,0.0,136.0,0,1,0.0,2,0
534,138215569,2018,30,422,1.0,256.0,0,0,2.0,0,1
536,138215510,2016,23,174,2.0,110.0,0,1,1.2,0,3
537,138215476,2004,18,423,13.0,122.0,1,1,1.8,0,15
538,138215473,2012,30,443,9.0,163.0,0,0,2.4,1,7
539,138215521,2017,28,453,4.0,73.0,0,1,1.5,3,2
540,138215459,2016,16,299,6.0,121.0,0,0,2.0,3,3
541,138215516,2011,28,75,9.0,147.0,0,1,1.8,0,8
542,138215398,2016,30,442,2.0,163.0,0,0,2.4,1,3
544,138215439,2013,28,73,8.0,136.0,0,1,1.8,3,6
545,138214488,2002,30,420,14.0,170.0,0,1,2.4,0,17
546,138215377,2018,17,256,0.0,122.0,0,1,0.0,2,1
547,138215005,2014,17,327,6.0,131.0,0,1,1.6,1,5
548,138215370,2015,1,18,8.0,143.0,1,0,2.0,1,4
549,138215233,2016,0,52,3.0,95.0,1,1,1.0,0,3
551,132512512,2005,19,21,13.0,109.0,1,1,2.0,1,14
552,138215186,2010,28,425,10.0,136.0,1,1,1.6,1,9
553,138215169,2017,30,418,1.0,220.0,0,0,2.4,3,2
554,138215192,2017,29,364,5.0,150.0,0,1,2.0,1,2
557,138208269,1995,6,163,13.0,220.0,0,2,7.3,1,24
558,138214932,2016,26,428,5.0,140.0,0,0,1.4,0,3
560,138214953,2017,29,392,3.0,116.0,1,1,2.0,1,2
561,138214871,2015,29,306,6.0,105.0,0,1,1.6,1,4
562,138214876,2015,30,418,4.0,115.0,0,1,1.6,1,4
563,138214833,2014,28,453,7.0,100.0,0,1,1.5,3,5
564,118699107,2017,29,392,6.0,150.0,0,0,2.0,1,2
565,138209588,2009,19,22,10.0,109.0,0,1,1.6,1,10
566,138214798,2018,11,379,2.0,370.0,0,0,3.3,0,1
567,138214827,2016,0,54,2.0,150.0,0,1,1.4,3,3
568,138214735,2017,29,412,2.0,60.0,1,1,1.0,0,2
569,138214647,2018,1,18,0.0,252.0,0,2,2.0,3,1
570,138214642,2019,15,141,0.0,224.0,0,0,1.5,3,0
571,138214520,2013,23,455,9.0,110.0,1,0,2.0,1,6
572,138214541,2016,14,128,9.0,122.0,0,1,1.6,0,3
574,138214397,2018,1,438,0.0,313.0,0,0,2.0,3,1
575,138214457,2018,1,18,0.0,252.0,0,2,2.0,3,1
576,138214469,2016,28,453,5.0,99.0,1,1,1.3,0,3
577,138214451,2016,6,277,9.0,150.0,0,1,2.0,1,3
578,138214371,2018,1,437,0.0,190.0,0,0,2.0,1,1
579,138214388,2018,1,25,0.0,190.0,0,0,2.0,1,1
580,138214366,2017,29,306,2.0,120.0,0,1,1.6,1,2
581,138214290,2016,28,453,5.0,99.0,1,1,1.3,0,3
582,138214313,2017,6,277,2.0,241.0,0,1,2.0,0,2
583,138214242,2009,30,442,10.0,163.0,0,0,2.4,1,10
584,138214204,2016,28,453,4.0,100.0,0,1,1.5,3,3
585,138214215,2012,12,147,6.0,136.0,0,1,1.8,3,7
587,138214138,2005,28,138,8.0,90.0,1,1,1.4,1,14
588,138214059,2016,29,191,5.0,204.0,0,1,1.4,3,3
590,138214066,2018,25,452,0.0,156.0,0,0,2.0,0,1
591,138214063,2016,28,453,4.0,99.0,1,1,1.3,0,3
592,138212397,2011,7,143,10.0,150.0,1,0,2.0,0,8
593,138213876,2016,30,418,7.0,233.0,0,0,2.4,3,3
594,138212925,2005,29,191,13.0,102.0,1,1,1.6,0,14
595,138213814,2017,21,458,1.0,58.0,0,1,0.0,2,2
596,138213776,2018,17,256,0.0,150.0,0,1,0.0,2,1
597,138157746,2005,6,277,12.0,131.0,0,1,2.0,1,14
598,138213767,2019,18,68,0.0,204.0,0,1,0.0,2,0
600,138213757,2012,11,374,8.0,116.0,1,1,1.7,1,7
601,138213699,2019,1,214,0.0,184.0,0,2,0.0,2,0
602,138213624,2018,29,405,1.0,204.0,0,0,2.0,1,1
603,138213618,2012,8,227,7.0,116.0,1,1,1.7,1,7
604,138203902,2012,30,420,9.0,114.0,0,1,1.6,1,7
605,134388045,2013,29,312,8.0,90.0,1,1,1.2,0,6
606,138209181,2004,29,397,14.0,105.0,0,1,2.0,1,15
607,120372632,2008,1,18,11.0,136.0,1,2,2.0,1,11
608,138213599,2014,29,107,7.0,110.0,1,0,2.0,1,5
609,138213453,2010,6,402,11.0,75.0,1,1,1.8,1,9
610,138213376,2018,28,320,0.0,122.0,1,1,2.0,1,1
612,138203863,2012,11,374,6.0,136.0,1,0,2.0,1,7
613,138213337,2017,29,364,4.0,150.0,0,1,2.0,1,2
614,138213217,2017,30,442,3.0,163.0,0,0,2.4,1,2
615,138213227,2013,29,392,9.0,140.0,0,0,2.0,1,6
616,138213330,2018,29,307,6.0,239.0,0,0,2.0,1,1
617,138213276,2017,30,421,2.0,200.0,0,1,2.0,1,2
618,138213203,2013,30,418,8.0,163.0,0,0,2.4,1,6
619,138213214,2017,6,164,0.0,111.0,0,1,1.5,0,2
620,131941034,2008,16,299,14.0,140.0,1,0,2.0,1,11
621,138198953,2012,0,56,13.0,143.0,1,0,2.0,1,7
622,138213110,2018,21,458,0.0,108.0,0,1,0.0,2,1
623,138213131,2017,3,102,4.0,165.0,0,1,1.6,0,2
624,138206912,1999,0,58,14.0,150.0,1,1,1.8,0,20
625,138213042,2016,7,143,4.0,160.0,0,0,1.6,1,3
626,138213036,2018,28,254,2.0,177.0,0,0,2.8,1,1
627,138205944,2014,0,54,3.0,122.0,1,1,1.4,0,5
628,137718947,2008,28,254,11.0,286.0,0,0,4.0,1,11
629,138212951,2018,1,214,0.0,170.0,0,2,0.0,2,1
630,138213001,2011,14,429,13.0,163.0,0,0,2.1,1,8
631,138212996,2015,17,432,8.0,131.0,1,0,1.6,1,4
632,138208442,2006,16,203,14.0,136.0,1,1,2.0,1,13
633,138212866,2017,29,312,2.0,90.0,0,1,1.2,0,2
634,138209242,1998,28,111,14.0,131.0,0,1,2.2,0,21
637,138212803,2013,17,256,7.0,109.0,0,1,0.0,2,6
639,138212574,2016,29,306,6.0,150.0,1,0,2.0,1,3
641,138212760,2015,5,34,5.0,105.0,1,1,0.9,0,4
642,138212697,2015,29,306,10.0,150.0,0,1,2.0,1,4
643,138212770,2013,29,405,14.0,140.0,1,0,2.0,1,6
644,138212601,2019,17,256,0.0,150.0,0,1,0.0,2,0
645,128678179,2003,18,430,13.0,101.0,1,1,2.0,1,16
646,138212605,2019,30,441,2.0,190.0,0,0,2.0,1,0
647,138212674,2017,28,73,5.0,136.0,0,1,1.8,3,2
648,138208289,2006,19,11,8.0,109.0,1,1,1.6,0,13
649,138206947,2011,29,67,5.0,163.0,1,0,2.0,1,8
650,138212645,2018,1,214,0.0,184.0,0,2,0.0,2,1
651,138212569,2014,28,73,5.0,136.0,0,1,1.8,3,5
652,138212566,2016,29,191,1.0,150.0,0,1,1.4,3,3
653,138212506,2015,29,412,6.0,75.0,1,1,1.0,0,4
654,138212466,2016,15,141,4.0,122.0,0,1,1.6,0,3
655,135510145,2008,14,91,14.0,170.0,0,2,2.1,1,11
656,138212486,2015,17,327,2.0,116.0,0,1,1.2,0,4
657,126649161,2001,16,300,13.0,99.0,1,0,2.5,1,18
658,138212398,2016,28,320,2.0,116.0,1,1,1.6,1,3
659,138212384,2013,11,337,7.0,84.0,1,1,1.2,0,6
660,138212381,2017,0,52,2.0,95.0,0,1,1.0,0,2
661,138212307,2014,4,330,0.0,401.0,0,0,5.7,0,5
662,138212394,2011,30,418,13.0,114.0,1,1,1.6,1,8
663,138212343,2013,27,274,7.0,94.0,0,2,0.0,2,6
664,130666307,2012,0,326,12.0,245.0,0,0,3.0,1,7
665,138212304,2017,0,58,4.0,150.0,0,1,2.0,1,2
666,138212267,2018,29,306,2.0,218.0,0,1,1.4,3,1
667,138212256,2016,19,303,4.0,100.0,1,1,1.6,1,3
668,131942372,2005,0,55,12.0,163.0,1,0,1.8,0,14
669,138212052,2012,14,159,14.0,170.0,0,2,2.1,1,7
670,138212185,2016,1,436,6.0,163.0,0,0,2.0,1,3
672,138212125,2018,16,162,2.0,163.0,1,1,1.5,0,1
673,138212131,2016,0,325,6.0,190.0,0,0,2.0,1,3
674,138212134,2016,29,405,6.0,102.0,1,1,2.0,1,3
675,138212032,2016,0,325,3.0,163.0,0,0,2.0,1,3
676,138212050,2015,1,0,5.0,150.0,1,2,2.0,1,4
677,138212058,2014,6,402,9.0,101.0,1,1,1.0,0,5
678,138212023,2016,1,18,6.0,163.0,0,0,2.0,1,3
679,138211951,2016,0,325,4.0,163.0,0,0,2.0,1,3
680,138211975,2016,1,18,2.0,136.0,1,2,1.5,0,3
681,138212015,2011,0,61,11.0,250.0,0,0,3.0,1,8
682,138211895,2017,1,31,2.0,252.0,0,2,2.0,3,2
683,138211887,2015,12,292,6.0,197.0,0,0,2.5,3,4
684,138211946,2018,1,31,4.0,190.0,0,0,2.0,1,1
685,137840566,2014,1,18,9.0,184.0,1,0,2.0,0,5
686,138211863,2015,1,31,4.0,163.0,0,0,2.0,1,4
688,138211835,2012,13,37,7.0,129.0,1,1,2.2,1,7
689,138208238,2013,20,118,9.0,211.0,0,0,3.0,1,6
690,138211836,2017,10,171,2.0,180.0,0,0,2.0,1,2
691,138211845,2015,1,214,3.0,170.0,0,2,0.0,2,4
692,138211816,2016,0,325,4.0,163.0,0,0,2.0,1,3
694,138211735,2016,1,18,4.0,163.0,0,0,2.0,1,3
695,138211771,2017,28,73,4.0,136.0,0,1,1.8,3,2
696,138211745,2017,28,453,6.0,99.0,0,1,1.5,3,2
697,138211775,2018,1,31,2.0,190.0,0,0,2.0,1,1
698,138211681,2014,28,73,9.0,136.0,0,1,1.8,3,5
699,138211665,2015,14,375,10.0,190.0,0,2,3.0,1,4
700,138211666,2016,1,434,6.0,163.0,0,0,2.0,1,3
701,138211699,2016,29,306,10.0,150.0,0,1,2.0,1,3
702,138206126,2008,16,134,6.0,95.0,1,1,1.3,0,11
703,138211613,2016,0,325,5.0,163.0,0,0,2.0,1,3
704,138211606,2019,16,299,0.0,231.0,0,0,2.4,3,0
706,138211564,2017,30,422,4.0,190.0,0,0,2.0,1,2
707,138211527,2019,16,299,0.0,231.0,0,0,2.4,3,0
708,134154251,2008,19,22,11.0,109.0,0,1,2.0,1,11
710,138211466,2015,0,325,4.0,163.0,0,0,2.0,1,4
711,138211487,2016,0,325,4.0,190.0,0,0,2.0,1,3
712,138211482,2015,17,256,5.0,109.0,0,1,0.0,2,4
713,138211514,2019,29,191,0.0,136.0,0,1,0.0,2,0
714,112577898,2012,14,329,9.0,265.0,0,0,3.0,1,7
715,138211525,2014,6,81,4.0,95.0,1,1,1.6,1,5
716,138211408,2015,21,458,4.0,88.0,1,1,0.0,2,4
717,138211403,2015,5,32,3.0,114.0,0,1,0.0,2,4
719,138211344,2018,29,67,0.0,258.0,0,0,3.0,1,1
720,138211323,2018,14,128,0.0,122.0,0,1,1.6,0,1
721,138211327,2016,0,325,6.0,163.0,0,0,2.0,1,3
722,138211310,2010,30,443,12.0,163.0,1,0,2.4,1,9
723,138211249,2015,5,32,4.0,114.0,0,1,0.0,2,4
724,137059718,2013,17,256,6.0,109.0,0,1,0.0,2,6
725,138211177,2018,29,386,1.0,150.0,0,0,2.0,1,1
726,138211199,2015,29,306,9.0,150.0,0,1,2.0,1,4
727,138211194,2017,14,128,5.0,122.0,0,1,1.6,0,2
729,138200945,2013,27,274,10.0,306.0,0,2,0.0,2,6
730,138210994,2015,19,19,4.0,120.0,0,1,1.6,1,4
731,138211012,2015,30,415,5.0,114.0,1,1,1.6,1,4
732,138211014,2018,6,403,1.0,75.0,1,1,1.5,1,1
733,138210980,2011,30,442,12.0,215.0,0,0,2.4,1,8
734,127884142,2017,11,374,2.0,132.0,1,1,1.6,0,2
735,138210837,2016,0,56,6.0,163.0,0,0,2.0,1,3
736,138210906,2018,3,233,1.0,122.0,1,1,2.0,1,1
737,138210895,2014,17,327,7.0,110.0,1,1,1.5,1,5
738,114932926,2012,6,176,9.0,150.0,1,1,1.6,0,7
739,138210822,2005,1,31,14.0,218.0,0,2,3.0,1,14
741,138210712,2018,30,418,1.0,150.0,0,1,2.0,1,1
742,138209370,2015,0,54,7.0,184.0,0,0,2.0,1,4
743,138210741,2017,28,73,4.0,136.0,0,1,1.8,3,2
744,138210596,2017,0,54,4.0,150.0,0,1,1.4,3,2
745,138205458,2003,1,18,9.0,116.0,0,2,1.8,0,16
750,138210489,2017,0,54,5.0,150.0,0,1,1.4,3,2
751,138210483,2017,28,73,4.0,136.0,0,1,1.8,3,2
752,138210336,2012,23,382,12.0,140.0,1,1,2.0,1,7
755,138210412,2017,30,418,6.0,163.0,0,0,2.4,3,2
756,138210319,2014,17,256,5.0,110.0,0,1,0.0,2,5
757,138210303,2015,1,436,12.0,190.0,0,0,2.0,1,4
758,138210307,2011,18,220,10.0,131.0,0,1,2.0,1,8
759,138210247,2016,3,93,3.0,48.0,0,2,0.0,2,3
760,138210222,2015,3,93,5.0,48.0,0,2,0.0,2,4
761,138210260,2018,18,146,0.0,110.0,0,1,1.2,0,1
762,138210159,2017,28,453,3.0,100.0,0,1,1.5,3,2
763,138210136,2018,28,319,0.0,136.0,0,1,1.8,3,1
764,138210083,2017,30,416,6.0,120.0,1,1,2.0,1,2
765,137755401,2010,1,434,8.0,136.0,1,2,1.8,1,9
766,138209994,2017,3,95,5.0,82.0,1,1,1.2,0,2
767,138209999,2016,28,317,2.0,122.0,0,1,1.8,3,3
768,138209978,2017,19,10,2.0,110.0,0,1,1.2,0,2
769,138152568,2013,14,51,6.0,122.0,0,1,2.0,0,6
770,138209970,2017,8,223,2.0,120.0,0,1,0.0,2,2
771,138204953,2007,23,293,14.0,105.0,1,0,2.0,1,12
772,138209889,2013,28,73,7.0,136.0,0,1,1.8,3,6
773,135666314,2017,28,90,0.0,122.0,0,1,1.8,3,2
774,124630110,2013,27,274,11.0,422.0,0,2,0.0,2,6
775,138209746,2000,25,177,13.0,125.0,1,0,2.0,0,19
777,134344008,2005,1,31,11.0,231.0,0,0,3.0,1,14
778,116769615,2007,1,0,11.0,143.0,1,2,2.0,1,12
779,138209830,2016,21,458,2.0,88.0,0,1,0.0,2,3
780,138209828,2012,6,277,8.0,116.0,1,1,1.6,1,7
781,138209673,2017,30,418,6.0,285.0,0,0,2.4,3,2
782,138209733,2011,3,94,3.0,68.0,1,1,1.0,0,8
783,138209668,2019,8,246,0.0,204.0,0,1,0.0,2,0
784,138205883,2003,28,314,14.0,116.0,1,1,2.0,1,16
785,138209519,2014,13,37,8.0,150.0,0,1,2.2,1,5
786,138209526,2011,8,227,9.0,136.0,1,0,2.0,1,8
787,138209509,2015,0,55,7.0,170.0,1,0,1.8,0,4
788,138205462,2013,14,375,8.0,163.0,1,2,2.1,1,6
789,138209494,2018,14,80,5.0,122.0,0,1,1.6,0,1
790,138209488,2015,29,195,6.0,110.0,1,1,1.2,0,4
791,136769380,2015,17,256,2.0,109.0,0,1,0.0,2,4
792,138209405,2018,23,293,4.0,150.0,0,0,2.0,1,1
793,138209379,2015,29,191,6.0,116.0,0,1,0.0,2,4
794,138209402,2016,23,333,4.0,90.0,1,1,1.2,0,3
795,138209359,2017,14,80,3.0,122.0,0,1,1.6,0,2
796,138209361,2018,29,405,1.0,150.0,1,0,2.0,1,1
797,138209373,2015,29,312,5.0,90.0,0,1,1.2,0,4
798,138209298,2018,14,80,5.0,122.0,0,1,1.6,0,1
799,138209195,2018,30,416,3.0,120.0,1,1,2.0,1,1
800,138209203,2018,30,415,4.0,120.0,0,1,2.0,1,1
801,138209191,2019,29,191,0.0,136.0,0,1,0.0,2,0
802,138209231,2018,23,333,1.0,125.0,0,1,1.4,0,1
804,138209108,2019,0,58,1.0,286.0,0,0,3.0,1,0
806,138209062,2017,28,453,3.0,100.0,0,1,1.5,3,2
807,134930456,2013,6,348,7.0,163.0,0,1,2.0,1,6
808,135884814,2006,28,334,9.0,136.0,1,0,2.2,1,13
809,138208976,2013,29,144,13.0,163.0,1,0,2.0,1,6
810,138201106,2016,6,176,5.0,125.0,0,1,1.0,0,3
811,138203574,2005,1,436,14.0,150.0,1,0,2.0,1,14
812,136460115,2014,17,256,2.0,109.0,0,1,0.0,2,5
813,138208882,2019,8,246,0.0,204.0,0,1,0.0,2,0
814,138139326,1986,1,31,14.0,90.0,1,2,2.0,0,33
815,138208845,2015,1,436,2.0,190.0,0,0,2.0,1,4
816,128183730,2014,1,25,9.0,184.0,0,0,2.0,1,5
817,138208740,2016,30,418,4.0,233.0,0,0,2.4,3,3
819,136267152,2016,17,256,2.0,109.0,0,1,0.0,2,3
820,138208764,2018,30,415,0.0,122.0,1,1,2.0,0,1
822,138208682,2011,30,420,10.0,163.0,0,1,2.0,1,8
823,138203819,2005,22,46,14.0,150.0,0,1,2.0,0,14
824,129209958,2005,17,310,13.0,160.0,0,0,3.0,1,14
825,136274389,2014,17,256,3.0,109.0,0,1,0.0,2,5
826,133489465,2018,17,256,1.0,150.0,0,1,0.0,2,1
827,138208605,2014,30,415,7.0,114.0,1,1,1.6,1,5
828,125291112,2000,14,367,11.0,163.0,0,2,2.0,0,19
829,138208586,2013,30,442,8.0,163.0,0,0,2.4,1,6
833,138208575,2017,28,90,3.0,122.0,0,1,1.8,3,2
834,138208571,2016,29,67,6.0,180.0,0,0,2.0,1,3
835,138208567,2016,30,444,5.0,400.0,0,0,2.0,3,3
836,138208482,2018,30,444,1.0,407.0,0,0,2.0,3,1
837,138197906,2004,28,75,13.0,129.0,1,1,1.8,0,15
838,138208499,2017,21,458,1.0,58.0,0,1,0.0,2,2
839,134863800,2014,6,398,2.0,100.0,1,1,1.0,0,5
840,138208394,2017,27,275,2.0,422.0,0,0,0.0,2,2
841,138204694,2008,19,303,9.0,90.0,1,1,1.6,1,11
842,134365685,2015,1,436,8.0,163.0,0,0,2.0,1,4
843,138208421,2018,14,375,1.0,163.0,0,2,2.1,1,1
844,134414866,2016,1,436,8.0,163.0,0,0,2.0,1,3
845,138208333,2018,30,444,3.0,235.0,0,0,2.0,1,1
846,138206280,2005,29,229,14.0,102.0,1,1,1.6,0,14
847,138208279,2017,28,73,5.0,136.0,0,1,1.8,3,2
848,138208311,2007,6,176,8.0,109.0,1,1,1.6,1,12
851,138208220,2016,8,213,4.0,101.0,1,1,1.0,0,3
852,138208205,2018,28,453,0.0,100.0,0,1,1.5,3,1
853,137558852,2014,1,436,3.0,163.0,0,0,2.0,1,5
854,138208088,2011,0,61,9.0,250.0,0,0,3.0,1,8
855,135647154,2014,6,175,8.0,80.0,1,1,1.0,0,5
856,138208131,2017,14,431,2.0,190.0,0,0,2.3,1,2
857,138208127,2018,28,453,0.0,99.0,0,1,1.5,3,1
859,138208090,2018,30,442,2.0,407.0,0,0,2.0,3,1
860,138208141,2016,16,299,8.0,150.0,0,0,2.0,0,3
861,138208070,2004,29,83,9.0,102.0,1,1,1.6,0,15
862,138208049,2009,1,18,11.0,177.0,0,0,2.0,1,10
863,138207960,2014,23,174,6.0,86.0,1,1,1.2,0,5
864,138207964,2017,30,444,1.0,235.0,0,0,2.0,1,2
866,138207905,2012,30,356,5.0,179.0,0,1,1.6,0,7
867,138205828,2018,13,16,1.0,120.0,0,1,2.0,0,1
868,138203384,2006,28,207,11.0,102.0,1,2,2.5,1,13
870,138207807,2018,28,90,1.0,122.0,0,1,1.8,3,1
871,138207867,2015,18,140,4.0,90.0,1,1,1.0,0,4
875,126097036,2016,14,159,14.0,170.0,0,0,2.1,1,3
876,138207672,2018,14,375,1.0,163.0,0,2,2.1,1,1
878,138207334,2012,26,384,8.0,120.0,1,0,1.6,0,7
879,136484680,2018,29,191,3.0,136.0,0,1,0.0,2,1
880,138203566,2007,3,94,9.0,68.0,1,1,1.0,0,12
881,138207528,2016,30,442,7.0,163.0,0,0,2.4,1,3
882,138207525,2017,30,444,2.0,235.0,0,0,2.0,1,2
884,138207511,2017,28,334,9.0,155.0,0,0,2.5,0,2
885,138207515,2018,29,191,0.0,136.0,0,1,0.0,2,1
886,134042025,2008,16,134,7.0,95.0,1,1,1.3,0,11
889,138207361,2018,1,214,0.0,170.0,0,2,0.0,2,1
890,131043759,2014,11,374,7.0,135.0,1,1,2.0,0,5
891,138207347,2015,16,72,3.0,116.0,1,1,1.6,0,4
892,138201861,2007,29,306,14.0,105.0,1,1,2.0,1,12
893,138207301,2018,17,256,0.0,150.0,0,1,0.0,2,1
894,138205341,2017,1,31,6.0,313.0,0,0,3.0,1,2
895,138207253,2012,29,191,7.0,86.0,1,1,1.0,0,7
896,138207254,2017,29,397,3.0,150.0,1,1,2.0,1,2
897,138207201,2019,17,256,0.0,150.0,0,1,0.0,2,0
898,138207185,2014,21,411,1.0,17.0,1,2,0.0,2,5
899,138202877,2006,28,207,13.0,102.0,1,0,2.5,1,13
900,138207156,2013,29,405,11.0,140.0,1,1,2.0,1,6
901,138198266,2013,17,256,6.0,109.0,0,1,0.0,2,6
902,138207170,2012,25,452,6.0,150.0,0,0,2.0,0,7
903,138205509,2016,17,256,4.0,109.0,0,1,0.0,2,3
904,138207084,2015,14,186,5.0,136.0,0,0,2.1,1,4
905,138207096,2010,29,306,8.0,140.0,1,0,2.0,1,9
906,138207093,2013,6,176,8.0,101.0,1,1,1.0,0,6
907,117098462,2015,14,128,6.0,360.0,0,0,2.0,0,4
908,138207056,2009,29,107,10.0,69.0,1,1,2.0,1,10
909,138206968,2015,30,420,4.0,114.0,1,1,1.6,1,4
910,138206976,2018,30,415,3.0,150.0,0,1,2.0,1,1
912,136451279,2014,6,175,4.0,65.0,1,1,1.0,0,5
913,138206998,2010,29,306,13.0,105.0,1,1,1.6,1,9
915,138202280,1998,14,262,14.0,218.0,0,0,3.0,0,21
916,138206861,2005,24,336,13.0,165.0,0,0,2.7,1,14
918,138206878,2017,19,303,3.0,75.0,1,1,1.6,1,2
919,136452987,2015,6,175,4.0,80.0,1,1,1.0,0,4
920,138091925,2014,29,144,12.0,163.0,1,2,2.0,1,5
921,138206192,2008,3,103,9.0,109.0,1,1,1.6,1,11
922,138202093,2013,29,306,10.0,140.0,0,1,2.0,1,6
923,138206759,2016,23,295,6.0,184.0,0,0,2.0,1,3
926,138206639,2018,14,159,1.0,286.0,0,2,2.0,3,1
927,133899493,1986,1,18,10.0,177.0,1,0,2.0,0,33
928,138206556,2007,29,306,13.0,140.0,1,1,2.0,1,12
931,135024990,2015,6,175,5.0,80.0,1,1,1.0,0,4
932,138206427,2019,29,191,0.0,136.0,0,1,0.0,2,0
934,134005115,2014,28,208,6.0,144.0,1,0,2.5,1,5
935,138206339,2017,19,33,2.0,131.0,0,1,1.2,0,2
936,127819964,2004,0,55,11.0,163.0,0,1,2.0,0,15
937,138206325,2013,28,78,3.0,68.0,1,1,1.0,0,6
938,138206370,2000,28,453,11.0,68.0,1,1,1.0,0,19
940,138206242,2015,18,140,4.0,90.0,0,1,1.4,0,4
941,138206238,2016,6,402,4.0,101.0,1,1,1.5,1,3
942,138206199,2014,13,16,6.0,120.0,1,1,2.0,0,5
944,138206176,2018,28,90,1.0,122.0,0,1,1.8,3,1
945,138206152,2010,29,107,11.0,105.0,1,0,2.0,1,9
946,138205982,2013,0,325,12.0,163.0,0,0,2.0,1,6
947,138205987,2019,6,176,0.0,125.0,1,1,1.0,0,0
948,138205929,2014,19,10,5.0,92.0,0,1,1.6,1,5
949,138205980,2019,6,331,0.0,200.0,0,0,3.2,1,0
950,138205859,2015,17,432,6.0,131.0,0,1,1.6,1,4
951,138197337,2016,19,222,1.0,67.0,0,2,0.0,2,3
952,138202195,2012,30,443,8.0,215.0,0,0,2.4,1,7
953,138205819,2019,7,143,1.0,193.0,0,0,1.5,0,0
954,138201529,2001,2,387,14.0,273.0,0,0,5.3,0,18
955,138205521,2015,19,36,9.0,181.0,0,1,2.0,1,4
956,138205846,2015,17,231,5.0,117.0,0,1,1.6,0,4
957,138205408,1998,25,298,14.0,150.0,0,0,2.5,0,21
958,138205765,2008,7,126,10.0,140.0,1,1,2.2,1,11
959,138205772,2018,19,5,0.0,69.0,1,1,1.0,0,1
960,138201635,2018,1,214,1.0,170.0,0,2,0.0,2,1
961,138205777,2008,6,248,11.0,136.0,1,0,2.0,1,11
962,117770171,2017,29,412,1.0,82.0,0,1,0.0,2,2
963,138205680,2015,30,442,7.0,163.0,0,0,2.4,1,4
964,103607653,2005,0,55,13.0,102.0,1,1,1.6,0,14
965,138205657,2018,0,55,2.0,218.0,0,0,3.0,1,1
967,138205587,2012,28,75,10.0,124.0,1,1,2.0,1,7
968,135110246,2007,29,405,14.0,131.0,1,0,2.5,1,12
