finn_code,model_year,manufacturer,model,km,power,gear,trans,first_reg,cylinder,fuel_type,price
138138025,2004,Opel,Astra,175000.0,105.0,Manuell,FWD,,1.6,Bensin,16618
138138923,2019,BMW,2-serie,3500.0,136.0,Automat,AWD,2018,1.5,Hybrid,409000
138138896,2018,Volvo,V60,24162.0,288.0,Automat,AWD,2018,2.4,Hybrid,489000
129335548,2002,Nissan,X-Trail,145000.0,140.0,Manuell,AWD,2004,2.0,Bensin,21594
138138779,2007,Opel,Vectra,174000.0,120.0,Manuell,FWD,2007,1.9,Diesel,34900
138138828,2011,Volvo,C30,135778.0,109.0,Manuell,FWD,2011,1.6,Diesel,79900
138138584,2013,Audi,A4 allroad,124000.0,,Automat,AWD,2013,,Diesel,258775
138134549,2010,Audi,Q5,180000.0,143.0,Manuell,AWD,2010,2.0,Diesel,149990
138138746,2016,Volkswagen,Golf,38586.0,150.0,Automat,FWD,2015,1.4,Hybrid,229500
138138615,2017,Nissan,Leaf,22800.0,110.0,Automat,FWD,,3.7,Elektrisitet,239900
129526707,2014,Audi,A6 allroad,85000.0,204.0,Automat,AWD,2014,2967.0,Diesel,419000
138138506,2016,Subaru,Levorg,45330.0,170.0,Automat,AWD,2015,1.6,Bensin,249900
138138373,2015,Fiat,Doblo,44272.0,90.0,Manuell,FWD,2015,1.2,Diesel,149000
138138381,2016,Volkswagen,Passat Alltrack,70400.0,150.0,Manuell,AWD,2015,2.0,Diesel,349900
138138456,2016,Volkswagen,Golf,25558.0,150.0,Automat,FWD,2016,1.4,Hybrid,263000
138138388,2017,Volvo,V90,28762.0,190.0,Automat,FWD,2017,2.0,Diesel,539000
138138444,2015,Toyota,Auris,50000.0,99.0,Automat,FWD,2015,1.8,Hybrid,229000
138138297,2016,Nissan,Pulsar,12682.0,116.0,Manuell,FWD,2016,1.2,Bensin,169900
138138341,2012,Ford,Focus,64000.0,125.0,Manuell,FWD,2012,,Bensin,119000
138138300,2019,Nissan,Leaf,30.0,150.0,Automat,FWD,2018,,Elektrisitet,319000
138138271,2017,Volkswagen,Golf,5000.0,136.0,Automat,FWD,,0.0,Elektrisitet,3790
138138215,2017,Toyota,Prius,21335.0,122.0,Automat,FWD,2017,1.8,Hybrid,279000
138076810,2018,Mercedes-Benz,E-Klasse,8000.0,286.0,Automat,RWD,2017,2.0,Bensin,535161
138138257,2012,Volvo,V70,120600.0,114.0,Manuell,FWD,2012,1.6,Diesel,129500
138138195,2017,BMW,4-serie,16000.0,184.0,Automat,AWD,2018,2.0,Bensin,539000
138138144,2018,BMW,5-serie,7509.0,252.0,Automat,RWD,2018,2.0,Hybrid,494900
138109411,2015,Tesla,Model S,103000.0,700.0,Automat,AWD,2015,0.0,Elektrisitet,545000
138138157,2015,Mazda,CX-3,105400.0,120.0,Automat,FWD,2015,2.0,Bensin,189900
138138062,2018,Toyota,Proace Verso,19200.0,177.0,Automat,FWD,2018,2.0,Diesel,639900
138137988,2014,Toyota,Auris,76750.0,136.0,Automat,FWD,2014,1.8,Hybrid,169000
138137443,2014,Volkswagen,Transporter,142000.0,114.0,Manuell,FWD,,2.0,Diesel,146294
138137003,2014,Volkswagen,Golf,91000.0,140.0,Automat,FWD,2013,1.4,Bensin,159000
138138022,2006,Audi,A4,144000.0,140.0,Manuell,AWD,2006,,Diesel,79800
138137902,2011,Volkswagen,Golf,100970.0,90.0,Manuell,FWD,2011,,Diesel,89000
138137944,2014,Suzuki,SX4 S-Cross,46962.0,120.0,Manuell,AWD,2014,1.6,Bensin,205000
138137835,2011,Mercedes-Benz,E-Klasse,212000.0,136.0,Automat,RWD,2010,,Diesel,198000
134683886,2016,Tesla,Model S,18000.0,332.0,Automat,AWD,2016,,Elektrisitet,639900
120708002,1972,Mercedes-Benz,SL,285000.0,200.0,Automat,RWD,1997,3.5,Bensin,196594
66449420,2006,Audi,A6,201000.0,179.0,Automat,AWD,2009,2.7,Diesel,81541
138132996,2003,Volkswagen,Caddy,189500.0,64.0,Manuell,FWD,2012,1.9,Diesel,21079
130684892,2015,Skoda,Octavia,162000.0,179.0,Automat,AWD,2014,1.8,Bensin,200000
126295780,2005,Volkswagen,Transporter,287574.0,105.0,Manuell,FWD,2004,1896.0,Diesel,86594
138136044,2011,Volkswagen,Sharan,118500.0,140.0,Manuell,FWD,2010,2.0,Diesel,189000
138137693,2018,Toyota,RAV4,6513.0,197.0,Automat,AWD,2018,2.5,Hybrid,459000
138137696,2013,Volvo,S60,34952.0,114.0,Manuell,FWD,2012,1.6,Diesel,169000
138137708,2008,Toyota,RAV4,232500.0,152.0,Automat,AWD,2008,2.0,Bensin,120000
138137679,2009,BMW,3-serie,214743.0,136.0,Automat,RWD,,1995.0,Diesel,49619
138137590,2014,Volkswagen,Transporter,81500.0,204.0,Automat,AWD,2013,2.0,Bensin,274900
138137483,2015,BMW,i3,26000.0,170.0,Automat,RWD,,0.0,Elektrisitet,3650
138137480,2016,Nissan,X-Trail,31200.0,131.0,Manuell,AWD,2016,1.6,Diesel,344000
138137495,2013,Mazda,6,54599.0,150.0,Automat,FWD,2013,2.2,Diesel,225000
138137450,2015,BMW,i3,26000.0,170.0,Automat,RWD,,0.0,Elektrisitet,2200
133398436,1996,Mazda,626,164554.0,116.0,Automat,FWD,1996,2.0,Bensin,16594
138137405,2015,Mitsubishi,Outlander,88388.0,150.0,Manuell,AWD,2015,2.3,Diesel,279000
138137408,2017,Toyota,Yaris,44902.0,100.0,Automat,FWD,2017,1.5,Hybrid,178900
138137387,2016,Skoda,Octavia RS,71899.0,220.0,Automat,FWD,2016,2.0,Bensin,349000
138136815,2016,Kia,Sportage,22506.0,177.0,Automat,AWD,2016,1.6,Bensin,425000
138137328,2017,Toyota,Yaris,41933.0,100.0,Automat,FWD,2017,1.5,Hybrid,178900
138137317,2017,Peugeot,208,47451.0,82.0,Manuell,FWD,2017,,Bensin,169000
138137233,2017,Toyota,Yaris,30907.0,100.0,Automat,FWD,2017,1.5,Hybrid,184900
138132546,2005,Toyota,Avensis,208000.0,129.0,Manuell,FWD,2005,1.8,Bensin,30618
138137161,2008,Toyota,RAV4,158000.0,136.0,Manuell,AWD,,2.2,Diesel,89900
138132729,2001,Toyota,Avensis,235012.0,110.0,Manuell,FWD,2001,1.6,Bensin,19618
138137179,2018,Mitsubishi,Eclipse Cross,5665.0,163.0,Automat,AWD,2018,,Bensin,449000
138137188,2017,Suzuki,SX4 S-Cross,55961.0,140.0,Automat,AWD,2017,,Bensin,319000
138137134,2016,Volkswagen,Golf,25600.0,115.0,Automat,FWD,,0.0,Elektrisitet,199900
138137129,2010,Peugeot,3008,80800.0,109.0,Manuell,FWD,2010,1.6,Diesel,89900
138137139,2017,Toyota,Yaris,49427.0,100.0,Automat,FWD,2017,1.5,Hybrid,173900
138137016,2011,Volkswagen,Golf,125500.0,105.0,Manuell,AWD,2011,1.6,Diesel,108700
138136906,2018,Nissan,Leaf,5000.0,150.0,Automat,FWD,,0.0,Elektrisitet,3490
135573978,2018,BMW,i3,5200.0,170.0,Automat,RWD,2018,0.6,Elektrisitet,339000
138135591,2018,Suzuki,Vitara,3100.0,112.0,Automat,AWD,,,Bensin,389900
138136962,2012,Volvo,XC 60,199704.0,163.0,Automat,AWD,2012,,Diesel,239000
138136961,2007,Mercedes-Benz,Sprinter,247733.0,150.0,Manuell,RWD,2007,2.1,Diesel,65000
138135326,2010,Volkswagen,Caddy,111000.0,109.0,Manuell,FWD,2010,,Gass,59794
138136888,2014,Suzuki,Swift,93100.0,94.0,Manuell,AWD,2014,1.2,Bensin,129000
138136728,2016,BMW,X3,58000.0,190.0,Automat,AWD,2016,2.0,Diesel,539000
138136769,2018,Nissan,Leaf,5000.0,150.0,Automat,FWD,,0.0,Elektrisitet,4900
138136723,2016,Suzuki,Vitara,48998.0,140.0,Automat,AWD,2016,1.4,Bensin,309000
138125681,2008,Peugeot,807,220000.0,120.0,Manuell,FWD,2008,2.0,Diesel,23775
136046813,2018,BMW,i3,5900.0,170.0,Automat,RWD,2017,,Elektrisitet,339000
138136177,2007,Mercedes-Benz,A-Klasse,119900.0,95.0,Manuell,FWD,,1.5,Bensin,49618
133650661,2019,Hyundai,Kona,4000.0,204.0,Automat,FWD,2018,,Elektrisitet,410000
138136721,2018,BMW,i3,3714.0,170.0,Automat,RWD,2018,0.0,Elektrisitet,329900
135092834,2018,BMW,i3,9300.0,170.0,Automat,RWD,2018,,Elektrisitet,339000
138136693,2005,Hyundai,Matrix,129900.0,90.0,Manuell,FWD,2005,1.6,Bensin,19900
138134368,2013,Mercedes-Benz,CLS,120000.0,265.0,Automat,AWD,2012,3000.0,Diesel,498775
138136609,2016,Mazda,CX-3,54000.0,150.0,Automat,AWD,2016,2.0,Bensin,290000
134117494,2011,Opel,Insignia,123000.0,110.0,Manuell,FWD,2010,2.0,Diesel,75000
135421506,2018,BMW,i3,5800.0,170.0,Automat,RWD,2018,0.6,Elektrisitet,339000
103259010,2016,BMW,2-serie,36000.0,136.0,Automat,AWD,2016,1.5,Hybrid,266064
138136525,2018,Peugeot,5008,17853.0,120.0,Automat,FWD,2018,1.6,Diesel,429000
90040627,2007,Citroen,C4 Picasso,174000.0,109.0,Automat,FWD,2007,1.6,Diesel,36618
138136530,2010,Volvo,V70,154661.0,109.0,Manuell,FWD,2009,1.6,Diesel,89000
135595089,2018,BMW,i3,5200.0,170.0,Automat,RWD,2018,,Elektrisitet,339000
138136452,2016,Mercedes-Benz,CLA,45000.0,122.0,Automat,FWD,2015,1.6,Bensin,288900
138136482,2010,BMW,7-serie,103284.0,449.0,Automat,RWD,,4395.0,Bensin,289019
138136370,2017,Citroen,C3,31000.0,110.0,Manuell,FWD,2017,1.2,Bensin,164900
138118646,2015,Volkswagen,Caddy Maxi,64520.0,110.0,Manuell,AWD,2015,2.0,Diesel,169000
138136363,2016,Renault,Kadjar,37000.0,131.0,Automat,FWD,2016,1.2,Bensin,269000
138136303,2017,Ford,Ranger,23432.0,200.0,Automat,AWD,2017,3.2,Diesel,415000
136850114,2004,Citroen,Xsara Picasso,250000.0,95.0,Manuell,FWD,2004,1587.0,Bensin,6618
138136346,2017,Opel,Ampera,30000.0,204.0,Automat,FWD,2017,,Elektrisitet,355000
138136339,2012,Volkswagen,Polo,70000.0,90.0,Manuell,FWD,2012,1.6,Diesel,89900
138136321,2016,Suzuki,Vitara,40121.0,140.0,Automat,AWD,2016,1.4,Bensin,312000
138136267,2013,Nissan,Juke,67500.0,117.0,Automat,FWD,2013,1.6,Bensin,139000
138136181,2015,Opel,Astra,58000.0,110.0,Manuell,FWD,2015,1.6,Diesel,149900
138136250,2019,Kia,Cee'd,3000.0,140.0,Automat,FWD,2018,1.4,Bensin,388000
138136238,2018,Skoda,Superb,19205.0,179.0,Automat,FWD,2017,1.8,Bensin,459900
138131592,2008,Volkswagen,Transporter,314000.0,131.0,Automat,FWD,2007,2.5,Diesel,49594
138136133,2015,Opel,Combo,41000.0,90.0,Manuell,FWD,2015,1.2,Diesel,94900
131120254,2017,Nissan,Qashqai,30200.0,131.0,Manuell,AWD,2017,1.6,Diesel,3326
138136094,2018,Mercedes-Benz,E-Klasse,1001.0,184.0,Automat,AWD,,1991.0,Bensin,798000
138136068,2018,BMW,X4,500.0,245.0,Automat,AWD,2018,0.0,Bensin,749000
138136046,2018,Toyota,Proace,5392.0,122.0,Manuell,FWD,2018,2.0,Diesel,309000
138136057,2016,Hyundai,i20,49700.0,99.0,Manuell,FWD,2016,1.0,Bensin,119000
138136048,2010,Volkswagen,,65500.0,105.0,Manuell,FWD,2010,1.9,Diesel,75000
138136052,2010,Audi,A6,239000.0,190.0,Automat,AWD,2010,2.7,Diesel,175000
138136079,2016,Suzuki,Vitara,46238.0,140.0,Automat,AWD,2016,1.4,Bensin,309000
138136056,2016,Mitsubishi,Outlander,97500.0,121.0,Automat,AWD,2015,2.0,Hybrid,299900
138136059,2018,Nissan,Leaf,5000.0,150.0,Automat,FWD,,0.0,Elektrisitet,299000
138136013,2016,Opel,Astra,46000.0,105.0,Manuell,FWD,2016,1.0,Bensin,194800
138135968,2015,Nissan,Leaf,48000.0,109.0,Automat,FWD,2015,0.0,Elektrisitet,139000
138135930,2017,Toyota,Auris,39950.0,136.0,Automat,FWD,2017,1.8,Hybrid,259000
138135937,2015,Nissan,Qashqai,46321.0,110.0,Manuell,FWD,2015,1.5,Diesel,239000
138135942,2015,Toyota,Yaris,35700.0,75.0,Automat,FWD,2015,1.5,Hybrid,159000
138135839,2017,Nissan,X-Trail,31238.0,177.0,Automat,AWD,2017,2.0,Diesel,419900
138135906,2016,Toyota,Prius,47221.0,136.0,Automat,FWD,2016,1.8,Hybrid,248900
138135864,2016,Suzuki,Vitara,50648.0,140.0,Automat,AWD,2016,1.4,Bensin,309000
138133939,2009,Volkswagen,Golf,149000.0,140.0,Manuell,AWD,,2.0,Diesel,112775
138135862,2012,Mercedes-Benz,C-Klasse,75000.0,136.0,Automat,RWD,2012,2.1,Diesel,199900
138135859,2010,Peugeot,5008,137174.0,109.0,Automat,FWD,2010,,Diesel,109000
138135806,2019,Volvo,V60,17000.0,190.0,Automat,FWD,2018,2.0,Diesel,639000
138135748,2018,Mercedes-Benz,C-Klasse,2800.0,184.0,Automat,AWD,2018,1.5,Hybrid,699000
138135812,2013,Toyota,Avensis,60330.0,147.0,Automat,FWD,2013,1.8,Bensin,174900
138121535,2019,Hyundai,Kona,1500.0,204.0,Automat,FWD,2018,,Elektrisitet,408000
138135638,2014,Nissan,Leaf,22300.0,109.0,Automat,FWD,2014,0.0,Elektrisitet,149000
138135652,2014,Peugeot,308,54500.0,150.0,Automat,FWD,2014,2.0,Diesel,199900
138135507,2010,Subaru,Outback,136000.0,150.0,Manuell,AWD,2010,2.0,Diesel,145000
138135505,2015,Volkswagen,Passat,167000.0,105.0,Automat,FWD,2014,1.6,Diesel,149900
138135594,2016,Ford,Galaxy,47500.0,180.0,Automat,AWD,2016,2.0,Diesel,499900
138135589,2014,Nissan,Leaf,46700.0,109.0,Automat,FWD,2014,0.0,Elektrisitet,139000
138135592,2011,BMW,3-serie,126900.0,184.0,Automat,AWD,2010,2.0,Diesel,175900
138135467,2016,Nissan,Leaf,38191.0,109.0,Automat,FWD,2016,,Elektrisitet,209900
138135491,2016,Volkswagen,UP!,21990.0,60.0,Manuell,FWD,2016,1.0,Bensin,119000
138135463,2009,Volkswagen,Passat,152000.0,122.0,Manuell,FWD,2009,1.4,Bensin,79900
138135462,2018,Volkswagen,UP!,1800.0,82.0,Automat,FWD,,0.0,Elektrisitet,179000
138124017,1996,Toyota,RAV4,305000.0,129.0,Manuell,AWD,2002,2.0,Bensin,49618
138135436,2017,Volkswagen,Golf,37000.0,110.0,Automat,FWD,2017,1.0,Bensin,258900
138135459,2011,Volkswagen,Passat,221482.0,140.0,Automat,FWD,2011,2.0,Diesel,89900
138135427,2018,Volvo,V40,23066.0,150.0,Automat,FWD,2017,2.0,Diesel,339000
138135325,2018,Volkswagen,UP!,80.0,82.0,Automat,FWD,2018,0.0,Elektrisitet,179000
138135335,2018,Nissan,Leaf,4197.0,150.0,Automat,FWD,2018,,Elektrisitet,299900
138135322,2010,Peugeot,3008,174779.0,109.0,Automat,FWD,2010,1.6,Diesel,59000
138135350,2018,Volkswagen,UP!,1500.0,82.0,Automat,FWD,2018,0.0,Elektrisitet,179000
138135318,2016,Volvo,XC 60,41300.0,163.0,Automat,AWD,2015,2.4,Diesel,489000
138131423,2017,Citroen,Jumpy,30780.0,122.0,Manuell,FWD,2017,2.0,Diesel,235000
138130828,2018,Volvo,V40 Cross Country,14500.0,152.0,Automat,FWD,2018,1.5,Bensin,4930
138135225,2018,Mercedes-Benz,A-Klasse,13791.0,163.0,Automat,FWD,2018,1.3,Bensin,398000
138061177,2004,Suzuki,Grand Vitara,214923.0,128.0,Manuell,AWD,2004,1995.0,Bensin,43618
138135300,2018,BMW,X5,13900.0,313.0,Automat,AWD,,2.0,Hybrid,848500
138129800,2004,Hyundai,Santa Fe,288493.0,111.0,Automat,AWD,2004,2.0,Diesel,13618
138135199,2015,Volkswagen,Transporter,113000.0,140.0,Manuell,AWD,2014,2.0,Diesel,219000
138135145,2018,Volvo,XC 90,38650.0,235.0,Automat,AWD,2017,2.0,Diesel,859000
138131866,2006,Audi,A6,285000.0,140.0,Automat,FWD,2011,1968.0,Diesel,88500
138135208,2016,Volvo,XC 60,65600.0,215.0,Automat,AWD,2015,2.4,Diesel,464000
138133188,2016,Volvo,XC 90,65000.0,225.0,Automat,AWD,,,Diesel,539294
138135085,2013,Suzuki,SX4 S-Cross,81524.0,120.0,Automat,AWD,2013,1.6,Bensin,209000
138134984,2017,Toyota,Yaris,44288.0,100.0,Automat,FWD,2017,1.5,Hybrid,199000
138134038,2008,Fiat,Scudo,121969.0,120.0,Manuell,FWD,2008,2.0,Diesel,59000
138130059,2003,Opel,Vivaro,302000.0,101.0,Manuell,FWD,2003,1.9,Diesel,39618
138134985,2011,Suzuki,SX4,88800.0,135.0,Manuell,AWD,2011,2.0,Diesel,119000
138134962,2018,Volvo,XC 60,5200.0,250.0,Automat,AWD,2018,2.0,Bensin,709000
138134952,2012,Audi,Q7,108000.0,245.0,Automat,AWD,,3.0,Diesel,499000
138134898,2011,Peugeot,Partner,88253.0,92.0,Manuell,AWD,2011,1.6,Diesel,115000
138134951,2012,Peugeot,3008,27672.0,163.0,Automat,AWD,2012,2.0,Hybrid,189000
137280678,2011,BMW,5-serie,251000.0,184.0,Automat,RWD,2011,1995.0,Diesel,163775
138133199,2010,Volkswagen,Polo,150250.0,75.0,Manuell,FWD,2009,1.6,Diesel,58000
138134966,2014,Peugeot,Partner,38600.0,48.0,Automat,FWD,2014,,Elektrisitet,149000
138134874,2018,BMW,X5,500.0,313.0,Automat,AWD,2018,2.0,Hybrid,795000
136810039,2011,Ford,S-MAX,121000.0,140.0,Automat,FWD,2012,2.0,Diesel,183719
138134845,2013,Citroen,Berlingo,58520.0,90.0,Manuell,FWD,2013,1.6,Diesel,89900
138134794,2010,BMW,3-serie,111297.0,177.0,Automat,RWD,2009,2.0,Diesel,189000
138134877,2014,Audi,A4 allroad,90000.0,177.0,Automat,AWD,2014,2.0,Diesel,314000
138134757,2018,BMW,X5,2600.0,313.0,Automat,AWD,2018,2.0,Hybrid,788500
138134765,2019,Volvo,XC 60,9300.0,390.0,Automat,AWD,2018,2.0,Hybrid,849000
138134789,2014,Volvo,V60,49000.0,286.0,Automat,AWD,,0.0,Hybrid,298000
138134637,2016,Mercedes-Benz,B-Klasse,13039.0,122.0,Automat,FWD,2016,1.6,Bensin,289900
138134693,2019,Volvo,XC 60,8900.0,390.0,Automat,AWD,2018,2.0,Hybrid,829000
138134704,2016,Suzuki,Vitara,25000.0,140.0,Automat,AWD,2016,1.4,Bensin,319000
138134631,2018,Mercedes-Benz,GLC,8000.0,320.0,Automat,AWD,2017,2.0,Hybrid,6995
138134627,2017,Mercedes-Benz,GLC,30544.0,211.0,Automat,AWD,2017,2.0,Hybrid,659000
138134695,2014,BMW,X5,120000.0,258.0,Automat,AWD,2014,3.0,Diesel,599000
138134577,2013,Volkswagen,Touran,191500.0,105.0,Automat,FWD,2012,1.6,Diesel,109800
138134583,2018,Mercedes-Benz,A-Klasse,37254.0,122.0,Automat,FWD,2017,1.6,Bensin,289000
138134604,2019,Volvo,XC 60,21600.0,235.0,Automat,AWD,2018,2.0,Diesel,814000
138134542,2017,Toyota,Yaris,36350.0,100.0,Automat,FWD,2017,1.5,Hybrid,199000
138134525,2012,Audi,A8,112000.0,250.0,Automat,AWD,,3.0,Diesel,375000
116391733,1998,Toyota,Avensis,216650.0,110.0,Manuell,FWD,1998,1.8,Bensin,15594
138134451,2019,Volvo,XC 60,10100.0,235.0,Automat,AWD,2018,2.0,Diesel,819000
138134446,2009,Mercedes-Benz,GLK,168000.0,170.0,Automat,AWD,2009,2.1,Diesel,199900
138134435,2010,Toyota,Avensis,159000.0,132.0,Manuell,FWD,2010,1.6,Bensin,99000
138134332,2018,BMW,X6,4800.0,258.0,Automat,AWD,2018,3.0,Diesel,978500
138133820,2010,Toyota,Aygo,60000.0,68.0,Manuell,FWD,,1.0,Bensin,39900
138134369,2018,Mitsubishi,Eclipse Cross,6748.0,163.0,Automat,AWD,2018,,Bensin,449000
138134346,2012,Audi,A6,109000.0,204.0,Automat,FWD,2011,3.0,Diesel,309000
138130533,2017,BMW,X1,19700.0,150.0,Automat,AWD,2017,2.0,Diesel,5950
138134189,2015,Toyota,Yaris,47921.0,100.0,Automat,FWD,2015,1.5,Hybrid,169000
138134185,2018,Volvo,V40,35400.0,120.0,Automat,FWD,2017,2.0,Diesel,319000
138134152,2019,BMW,X4,14900.0,184.0,Automat,AWD,2018,2.0,Bensin,868500
138134151,2012,Volvo,V70,235000.0,163.0,Automat,FWD,2011,2.0,Diesel,198500
138130823,1998,Toyota,HiAce,299000.0,90.0,Manuell,AWD,1998,2.4,Diesel,15001
138134080,2003,Toyota,Land Cruiser,177000.0,163.0,Automat,AWD,2003,3.0,Diesel,199000
138134095,2011,Volkswagen,Jetta,92858.0,105.0,Manuell,FWD,2011,1.6,Diesel,99000
138134063,2017,Mercedes-Benz,GLC,30000.0,321.0,Automat,AWD,2017,2.0,Hybrid,9312
138133933,2018,BMW,X3,25700.0,190.0,Automat,AWD,2017,2.0,Diesel,698500
138131398,2011,Peugeot,508,236000.0,112.0,Manuell,FWD,2011,1.6,Diesel,52775
138133976,2012,Audi,A3,52500.0,105.0,Manuell,FWD,2012,1.6,Diesel,159000
138133974,2018,BMW,3-serie,60.0,252.0,Automat,RWD,2018,2.0,Hybrid,469000
138133997,2014,Ford,Focus,75000.0,250.0,Manuell,FWD,2014,2.0,Bensin,259000
138129143,2004,Opel,Vectra,221000.0,125.0,Automat,FWD,2004,2172.0,Diesel,26594
138130153,2004,Volkswagen,Caravelle,307000.0,86.0,Manuell,FWD,2005,1896.0,Diesel,70000
138133911,2017,Peugeot,308,43645.0,131.0,Automat,FWD,2017,1.2,Bensin,219000
138133865,2016,Mazda,CX-3,46940.0,120.0,Manuell,FWD,2016,2.0,Bensin,209000
138133874,2018,BMW,3-serie,17.0,252.0,Automat,RWD,2018,2.0,Hybrid,459000
138129542,2006,Peugeot,807,298000.0,107.0,Automat,FWD,2006,2.0,Diesel,5000
138133918,2014,Skoda,Yeti,43000.0,105.0,Automat,FWD,2014,1.2,Bensin,159800
138133895,2018,Tesla,Model S,25031.0,322.0,Automat,AWD,2018,,Elektrisitet,629000
138133795,2016,Mercedes-Benz,A-Klasse,39529.0,122.0,Automat,FWD,2015,1.6,Bensin,255000
138133794,2018,BMW,X3,9900.0,190.0,Automat,AWD,2018,1995.0,Diesel,718500
138133805,2017,Peugeot,2008,39187.0,110.0,Automat,FWD,2017,1.2,Bensin,209000
138132693,2008,Toyota,HiAce,201300.0,117.0,Manuell,AWD,2008,2.5,Diesel,219000
138133702,2015,Toyota,Avensis,60055.0,147.0,Automat,FWD,2015,1.8,Bensin,259000
138133701,2017,Toyota,Land Cruiser,41500.0,177.0,Automat,AWD,2017,2.8,Diesel,539000
138133710,2015,BMW,X4,71400.0,190.0,Automat,AWD,2015,2.0,Diesel,429000
138133697,2016,Audi,Q3,62291.0,150.0,Automat,AWD,2016,2.0,Diesel,389000
138133179,2016,Mercedes-Benz,GLE,27000.0,442.0,Automat,AWD,,3.0,Hybrid,8151
138133717,2014,Nissan,Leaf,28910.0,109.0,Automat,FWD,2014,,Elektrisitet,169900
138133706,2019,Volkswagen,Golf,51.0,136.0,Automat,FWD,2018,,Elektrisitet,354000
138133600,2014,Suzuki,SX4 S-Cross,84600.0,120.0,Automat,AWD,2014,1.6,Bensin,209000
138133608,2015,Peugeot,208,37240.0,82.0,Manuell,FWD,2015,1.2,Bensin,125000
138133623,2018,BMW,X3,33900.0,190.0,Automat,AWD,2017,2.0,Diesel,668500
138133621,2018,Peugeot,2008,3000.0,110.0,Automat,FWD,2018,1.2,Bensin,259900
138133640,2015,Peugeot,308,40091.0,120.0,Manuell,FWD,2015,1.6,Diesel,189000
138133539,2015,BMW,X5,55900.0,211.0,Automat,AWD,2014,2.0,Diesel,569000
138133547,2016,Mercedes-Benz,CLA,32194.0,122.0,Automat,FWD,2016,1.6,Bensin,309000
138133450,2017,BMW,M4,39000.0,450.0,Automat,RWD,2016,3.0,Bensin,849000
138065259,2007,Mercedes-Benz,CL,30000.0,517.0,Automat,RWD,2007,5.5,Bensin,750000
138129481,2008,Opel,Zafira,192000.0,120.0,Manuell,FWD,2008,1.9,Diesel,45000
89257579,2004,Peugeot,807,276000.0,107.0,Manuell,FWD,2004,2.0,Diesel,27000
138133288,2016,BMW,7-serie,11500.0,320.0,Automat,AWD,2015,3.0,Diesel,829000
138133257,2018,BMW,2-serie,3156.0,224.0,Automat,AWD,2017,1.5,Hybrid,369900
138133249,2015,Toyota,Auris,49823.0,136.0,Automat,FWD,2015,1.8,Hybrid,199000
138133236,2017,Mercedes-Benz,,75000.0,136.0,Manuell,RWD,2016,1.6,Diesel,299000
138133130,2011,Mercedes-Benz,C-Klasse,100416.0,136.0,Automat,RWD,2010,2.1,Diesel,165000
138133055,2011,Mitsubishi,,151000.0,156.0,Automat,AWD,2011,2.2,Diesel,159000
138133026,2011,Volvo,XC 70,183744.0,205.0,Automat,AWD,2010,2.4,Diesel,239000
138133039,2006,Citroen,C4,164000.0,109.0,Manuell,FWD,2006,1.6,Bensin,19900
138132955,2017,BMW,7-serie,12900.0,326.0,Automat,AWD,2017,2.0,Hybrid,898500
138133014,2018,Peugeot,5008,6000.0,131.0,Automat,FWD,2018,1.5,Diesel,439900
138132959,2016,Opel,Corsa,37000.0,90.0,Manuell,FWD,2015,1.0,Bensin,138000
138132819,2013,BMW,3-serie,97500.0,163.0,Automat,AWD,2013,2.0,Diesel,339775
138132863,2015,Peugeot,Partner,40716.0,99.0,Manuell,FWD,2015,1.6,Diesel,128900
138132286,2006,Peugeot,407,143000.0,109.0,Manuell,FWD,,1.6,Diesel,19900
138132918,2018,Subaru,Outback,3688.0,175.0,Automat,AWD,2018,2.5,Bensin,529000
138132919,2017,Mercedes-Benz,C-Klasse,75000.0,136.0,Manuell,RWD,2016,1.6,Diesel,3290
138132840,2018,Toyota,RAV4,15556.0,197.0,Automat,FWD,2018,2.5,Hybrid,429000
138131908,2010,Volvo,S60,122000.0,163.0,Automat,FWD,2010,2.0,Diesel,139000
138070203,2012,Skoda,Fabia,79000.0,75.0,Manuell,FWD,2012,1199.0,Diesel,79696
138132618,2012,Ford,Mondeo,136000.0,140.0,Automat,FWD,2011,2.0,Diesel,115000
138131610,2006,Suzuki,Grand Vitara,142000.0,140.0,Manuell,AWD,2006,2.0,Bensin,69618
138132609,2018,Mitsubishi,ASX,100.0,116.0,Manuell,FWD,2019,,Bensin,299000
138132554,2017,Toyota,Yaris,48215.0,100.0,Automat,FWD,2017,1.5,Hybrid,184900
138132557,2016,Toyota,Auris,52300.0,136.0,Automat,FWD,2016,1.8,Hybrid,237000
138132514,2013,BMW,5-serie,181121.0,211.0,Automat,AWD,2013,2.0,Diesel,288500
138131489,2009,Volkswagen,Golf,124550.0,90.0,Manuell,FWD,,1.6,Diesel,69000
138128235,2007,Volkswagen,Passat,215000.0,140.0,Automat,FWD,2007,1968.0,Diesel,36618
138132474,2016,Kia,Soul,52000.0,111.0,Automat,FWD,2015,1.6,Elektrisitet,189000
138132389,2018,BMW,2-serie,3567.0,224.0,Automat,AWD,2018,1.5,Hybrid,349900
138132370,2016,Toyota,Yaris,46803.0,100.0,Automat,FWD,2016,1.5,Hybrid,179000
138132393,2018,Volvo,V40 Cross Country,12300.0,150.0,Automat,FWD,2018,1.5,Bensin,369000
